,pl_name,hostname,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_massj,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
35788,bet Pic b,bet Pic,Gaia DR2 4792774797545105664,0,1,2,Imaging,2008,Paranal Observatory,Published Confirmed,0,<a refstr=CURRIE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...776...15C/abstract target=ref>Currie et al. 2013</a>,,,18.495,1.65,7.0,0,<a refstr=CURRIE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...776...15C/abstract target=ref>Currie et al. 2013</a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m17.10s,86.8212337,-51d03m58.13s,-51.066148,82.614613,2.49266,82.577,19.7442,3.85,3.526,3.82015,5/10/2018,2013-10,13/08/2015
35789,bet Pic b,bet Pic,Gaia DR2 4792774797545105664,0,1,2,Imaging,2008,Paranal Observatory,Published Confirmed,0,<a refstr=SNELLEN__AMP__BROWN_2018 href=https://ui.adsabs.harvard.edu/abs/2018NatAs...2..883S/abstract target=ref>Snellen &amp; Brown 2018</a>,8110.0,,,,11.0,0,<a refstr=SNELLEN__AMP__BROWN_2018 href=https://ui.adsabs.harvard.edu/abs/2018NatAs...2..883S/abstract target=ref>Snellen &amp; Brown 2018</a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m17.10s,86.8212337,-51d03m58.13s,-51.066148,82.614613,2.49266,82.577,19.7442,3.85,3.526,3.82015,5/10/2018,2018-08,4/10/2018
35792,bet Pic b,bet Pic,Gaia DR2 4792774797545105664,0,1,2,Imaging,2008,Paranal Observatory,Published Confirmed,0,<a refstr=LAGRANGE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1135L/abstract target=ref>Lagrange et al. 2019</a>,7800.0,9.0,,,9.9,0,<a refstr=LAGRANGE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1135L/abstract target=ref>Lagrange et al. 2019</a>,,,,1.75,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m17.10s,86.8212337,-51d03m58.13s,-51.066148,82.614613,2.49266,82.577,19.7442,3.85,3.526,3.82015,27/08/2019,2019-08,29/08/2019
35795,bet Pic c,bet Pic,Gaia DR2 4792774797545105664,1,1,2,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,1192.77951,2.68,,,10.139,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,1.79,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m17.10s,86.8212337,-51d03m58.13s,-51.066148,82.614613,2.49266,82.577,19.7442,3.85,3.526,3.82015,12/06/2023,2022-09,12/06/2023
35796,bet Pic c,bet Pic,Gaia DR2 4792774797545105664,0,1,2,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=LAGRANGE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1135L/abstract target=ref>Lagrange et al. 2019</a>,1200.0,2.7,,,9.0,0,<a refstr=LAGRANGE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3.1135L/abstract target=ref>Lagrange et al. 2019</a>,,,,1.75,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m17.10s,86.8212337,-51d03m58.13s,-51.066148,82.614613,2.49266,82.577,19.7442,3.85,3.526,3.82015,23/08/2019,2019-08,29/08/2019
35799,eps Eri b,eps Eri,Gaia DR2 5164707970261630080,0,1,1,Radial Velocity,2000,Multiple Observatories,Published Confirmed,0,<a refstr=HATZES_ET_AL__2000 href=https://ui.adsabs.harvard.edu/abs/2000ApJ...544L.145H/abstract target=ref> Hatzes et al. 2000 </a>,2502.1,3.4,,,1.7,0,<a refstr=HATZES_ET_AL__2000 href=https://ui.adsabs.harvard.edu/abs/2000ApJ...544L.145H/abstract target=ref> Hatzes et al. 2000 </a>,,,,0.85,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h32m54.82s,53.2284306,-09d27m29.42s,-9.4581715,975.5865066,-975.376,20.2655,3.2026,3.71548,1.776,3.47719,8/09/2020,2000-12,3/09/2015
35800,eps Eri b,eps Eri,Gaia DR2 5164707970261630080,0,1,1,Radial Velocity,2000,Multiple Observatories,Published Confirmed,0,<a refstr=BENEDICT_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006AJ....132.2206B/abstract target=ref> Benedict et al. 2006 </a>,2502.0,3.39,,,1.55,0,<a refstr=BENEDICT_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006AJ....132.2206B/abstract target=ref> Benedict et al. 2006 </a>,,,,0.83,-0.13,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h32m54.82s,53.2284306,-09d27m29.42s,-9.4581715,975.5865066,-975.376,20.2655,3.2026,3.71548,1.776,3.47719,8/09/2020,2006-11,3/09/2015
35801,eps Eri b,eps Eri,Gaia DR2 5164707970261630080,0,1,1,Radial Velocity,2000,Multiple Observatories,Published Confirmed,0,<a refstr=MAWET_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...33M/abstract target=ref>Mawet et al. 2019</a>,2690.0,,,,0.78,0,<a refstr=MAWET_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...33M/abstract target=ref>Mawet et al. 2019</a>,,,,0.78,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h32m54.82s,53.2284306,-09d27m29.42s,-9.4581715,975.5865066,-975.376,20.2655,3.2026,3.71548,1.776,3.47719,8/09/2020,2019-01,3/09/2020
35803,eps Eri b,eps Eri,Gaia DR2 5164707970261630080,1,1,1,Radial Velocity,2000,Multiple Observatories,Published Confirmed,0,<a refstr=LLOP_SAYSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..181L/abstract target=ref>Llop-Sayson et al. 2021</a>,2671.0,3.53,,,0.66,0,<a refstr=LLOP_SAYSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..181L/abstract target=ref>Llop-Sayson et al. 2021</a>,K2 V,,,0.82,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h32m54.82s,53.2284306,-09d27m29.42s,-9.4581715,975.5865066,-975.376,20.2655,3.2026,3.71548,1.776,3.47719,18/07/2022,2021-11,18/07/2022
35804,eps Ind A b,eps Ind A,Gaia DR2 6412595290592307840,1,3,1,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.5002F/abstract target=ref>Feng et al. 2019</a>,16510.0,11.55,,,3.25,0,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.5002F/abstract target=ref>Feng et al. 2019</a>,K2 V,,,0.75,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m29.14s,330.8714021,-56d47m48.85s,-56.7969023,4708.235884,3967.04,-2535.76,3.63857,4.69,2.237,4.34562,18/10/2019,2019-12,24/10/2019
35840,nu Oct A b,nu Oct A,Gaia DR2 6356375508717699584,0,2,1,Radial Velocity,2016,University of Canterbury Mt John Observatory,Published Confirmed,1,<a refstr=RAMM_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.460.3706R/abstract target=ref>Ramm et al. 2016</a>,414.8,1.276,,,2.11,0,<a refstr=RAMM_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.460.3706R/abstract target=ref>Ramm et al. 2016</a>,K0 III,4860.0,5.81,1.61,0.18,[Fe/H],3.12,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h41m28.87s,325.3702792,-77d23m27.91s,-77.3910853,248.6463352,65.0,-240.0,21.1999,3.73,1.458,3.44162,18/01/2023,2016-08,18/01/2023
35841,nu Oct A b,nu Oct A,Gaia DR2 6356375508717699584,1,2,1,Radial Velocity,2016,University of Canterbury Mt John Observatory,Published Confirmed,1,<a refstr=RAMM_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.502.2793R/abstract target=ref>Ramm et al. 2021</a>,417.0,1.25,,,2.4,0,<a refstr=RAMM_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.502.2793R/abstract target=ref>Ramm et al. 2021</a>,K1 IIIb-IV,4860.0,5.81,1.61,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h41m28.87s,325.3702792,-77d23m27.91s,-77.3910853,248.6463352,65.0,-240.0,21.1999,3.73,1.458,3.44162,18/01/2023,2021-04,18/01/2023
35854,pi Men c,HD 39091,Gaia DR2 4623036865373793408,0,1,3,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HUANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...868L..39H/abstract target=ref>Huang et al. 2018</a>,6.2679,0.06839,2.042,0.182,0.01517,0,<a refstr=HUANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...868L..39H/abstract target=ref>Huang et al. 2018</a>,G0 V,6037.0,1.1,1.09,0.08,[Fe/H],4.42,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,1094.030482,311.187,1048.84,18.2702,5.65,4.241,5.5128,12/11/2018,2018-12,15/11/2018
35857,pi Men c,HD 39091,Gaia DR2 4623036865373793408,0,1,3,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GANDOLFI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619L..10G/abstract target=ref>Gandolfi et al. 2018</a>,6.26834,0.06702,2.06,0.184,0.01422,0,<a refstr=GANDOLFI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619L..10G/abstract target=ref>Gandolfi et al. 2018</a>,,5870.0,1.1,1.02,0.05,[Fe/H],4.36,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,1094.030482,311.187,1048.84,18.2702,5.65,4.241,5.5128,26/11/2018,2018-11,29/11/2018
35859,pi Men c,HD 39091,Gaia DR2 4623036865373793408,0,1,3,Transit,2018,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HATZES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..223H/abstract target=ref>Hatzes et al. 2022</a>,6.267852,,,,0.01142,0,<a refstr=HATZES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..223H/abstract target=ref>Hatzes et al. 2022</a>,,5998.0,1.19,1.07,0.09,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,1094.030482,311.187,1048.84,18.2702,5.65,4.241,5.5128,3/05/2022,2022-05,3/05/2022
35874,tau Boo b,tau Boo,Gaia DR2 1244571953471006720,0,2,1,Radial Velocity,1996,Lick Observatory,Published Confirmed,0,<a refstr=BROGI_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Natur.486..502B/abstract target=ref> Brogi et al. 2012 </a>,3.312433,,,,5.95,0,<a refstr=BROGI_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Natur.486..502B/abstract target=ref> Brogi et al. 2012 </a>,,6400.0,1.46,1.34,0.5,[Fe/H],4.5,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h47m15.23s,206.8134593,+17d27m25.79s,17.4571647,472.3602962,-467.909,64.6948,15.6521,4.48635,3.507,4.36617,26/03/2015,2012-06,26/03/2015
